0.0015308311452059131, 100.48396231272204
0.0015617223566562477, 132.78072388405485
0.0015891812112787673, 161.4889563919064
0.001616640065901287, 190.19718889975775
0.003075391717722975, 215.32204087936975
0.0031062829291733096, 247.61880245070256
0.006011772983919417, 285.30865468774095
0.006064974514750576, 340.93085517170334
0.008254818170897071, 380.41239767286197
0.009003071959360898, 412.71173351181574
0.009037395527638992, 448.59702414663025
0.010503011893116365, 480.89893425320474
0.011961763544938109, 506.0237862328165
0.013427379910415482, 538.3256963393912
0.013482297619660522, 595.7421613550941
0.01928298065866929, 660.3562786387271
0.0207691911651135, 714.1893631261904
0.03233280131802507, 803.9437779951601
0.040968611096809604, 832.682901714462
0.04960098851876643, 857.8334963702824
0.05680550550035185, 890.156000617824
0.06257186497108236, 918.8848272666423
0.07121110710669476, 951.2124800494257
0.07697746657742538, 979.9413066982441
0.07989840223789668, 1033.7795397209493
0.087121797182035, 1085.8389538176386
0.09434004359093168, 1132.515574319106
0.10225849079270283, 1161.252123770787
0.12523811975492977, 1186.4542037790247
0.14892653040210052, 1202.6875353961796
0.17619660539909715, 1213.5509447562167
0.20346839657450805, 1226.2086186479946
0.22929516552540802, 1228.0955568140862
0.25512708301155, 1235.3652885754002
0.28167464689629135, 1240.8433300725942
0.30678576944859176, 1244.5219585028058
0.3326159707563198, 1249.997425732379
0.3570114469100207, 1255.4677444267104
0.3835521460811064, 1253.7687277969417
0.4093806312104205, 1257.449930494774
0.4344900375843071, 1259.334294393245
0.458883797559594, 1263.010348555836
0.48399492011189466, 1266.6889769860472
0.5091077588426092, 1272.1618699479995
0.532780723884055, 1272.2468207794882
0.5600422179889823, 1274.1389074808217
0.5844359779642694, 1277.8149616434123
0.6095436681597419, 1277.9050610101426
0.633932279599787, 1276.198321577511
0.6583260395750743, 1279.8743757401019
0.6855858175015874, 1279.9721979096946
0.7106969400538883, 1283.6508263399062
0.7365219928263744, 1283.7434999742572
0.7601949578678202, 1283.8284508057457
0.7853077965985342, 1289.301343767698
0.8111311331926068, 1287.5997528703083
0.8376735485421063, 1287.69500077228
0.8613482297619661, 1289.5742161355092
0.8864559199574389, 1289.6643155022396
0.9115636101529119, 1289.7544148689697
0.9359522215929568, 1288.0476754363383
0.9624980692992844, 1291.7314524017916
0.9847363091867027, 1291.8112546980383
0.9840189466096896, 1291.8086804304176
0.9553227273507356, 1289.9114451938422
0.923036262849886, 1284.4128095556812
0.8929070346153187, 1284.304690315605
0.866364619265819, 1284.209442413633
0.8405395664933324, 1284.1167687792822
0.816866601451887, 1284.0318179477936
0.7910415486794009, 1283.9391443134427
0.7666460725256998, 1278.4688256191112
0.7401036571762001, 1278.3735777171394
0.7164306921347545, 1278.288626885651
0.6884535516312278, 1278.1882304484373
0.6662153117438088, 1278.1084281521905
0.6425423467023632, 1278.023477320702
0.6159964989960358, 1274.3397003552489
0.592321817776176, 1272.4604849920197
0.5664967650036896, 1272.3678113576686
0.542101288849989, 1266.8974926633373
0.5162779522559164, 1268.5990835607267
0.4918859084590434, 1266.7172939298769
0.46820951106076986, 1263.043814034907
0.44166709571127, 1262.948566132935
0.41727161955756925, 1257.4782474386036
0.391446566785083, 1257.3855738042525
0.3677684532083954, 1251.917829377542
0.3433746932331086, 1248.2417752149513
0.31754964046062223, 1248.1491015806
0.29387152688393486, 1242.6813571538896
0.2694760507302339, 1237.211038459558
0.24364584942250594, 1231.735571229985
0.21925037326880492, 1226.2652525356534
0.19485146475827625, 1217.2064047778406
0.17117335118158888, 1211.73866035113
0.1489248142236868, 1200.8932708644388
0.1266728449089567, 1186.4593523142664
0.10297585336971632, 1161.254698038408
0.078437934407661, 1006.8604232095968
0.05249274914620122, 881.1692323533953
0.027996018466079742, 769.8373062863614
0.014240848478607848, 638.8070843844924
